LOCATION,TIME,working_age,population,gdp_ppp,inflation,exports,imports,eu,ea
LUX,1996,67.317,0.414228,17105.366,1.183861,106.524281977711,83.9078991486428,1.0,1.0
LUX,1997,67.115,0.41944,17967.424,1.367511,115.847004216419,94.7352593915052,1.0,1.0
LUX,1998,66.96,0.424699,18854.742,0.9585662,126.178536185983,106.711552598942,1.0,1.0
LUX,1999,66.841,0.430475,21794.066,1.025194,130.829615551375,108.387312264409,1.0,1.0
LUX,2000,66.989,0.436303,24155.879,3.150768,148.484907700666,123.466058655983,1.0,1.0
LUX,2001,67.166,0.441522,24679.32,2.663822,147.439463050704,123.904985746213,1.0,1.0
LUX,2002,67.141,0.446166,26222.382,2.074089,141.96461158688,116.878536676513,1.0,1.0
LUX,2003,67.214,0.451626,27117.641,2.04984,138.90022793065,115.200824506383,1.0,1.0
LUX,2004,67.301,0.458098,29344.122,2.225681,153.035736645875,128.172657282344,1.0,1.0
LUX,2005,67.399,0.465152,31733.102,2.487693,161.676408809019,136.096565420312,1.0,1.0
LUX,2006,67.563,0.472641,36831.649,2.666315,176.246890384932,144.35137138073,1.0,1.0
LUX,2007,67.748,0.479992,40300.663,2.312459,182.888001090727,149.616848236193,1.0,1.0
LUX,2008,67.973,0.488647,42362.964,3.40188,187.111880717512,156.449947612789,1.0,1.0
LUX,2009,68.195,0.497783,40978.43,0.368042,164.069506600635,131.903299599581,1.0,1.0
LUX,2010,68.411,0.506953,43438.662,2.273679,174.523090007987,141.638310219581,1.0,1.0
LUX,2011,68.711,0.518351,47690.506,3.410683,177.989656164445,145.459951183197,1.0,1.0
LUX,2012,68.968,0.530952,48646.452,2.662842,186.444307394605,155.417714801349,1.0,1.0
LUX,2013,69.061,0.543358,51940.087,1.73404,190.628582291961,158.613356771548,1.0,1.0
LUX,2014,69.126,0.556322,56353.755,0.628544,212.607099406063,180.197084141687,1.0,1.0
LUX,2015,69.238,0.569605,59081.017,0.4747432,221.196586443064,187.165425340177,1.0,1.0
LUX,2016,69.415,0.583459,64406.168,0.2908333,213.035692906183,177.626808700195,1.0,1.0
LUX,2017,69.531,0.596337,66973.383,1.7308,217.621360613456,182.458110700508,1.0,1.0
LUX,2018,69.547,0.60795,70914.212,1.528195,211.559048709607,175.544290965783,1.0,1.0
MEX,1950,53.414,,,,,,0.0,0.0
MEX,1951,53.216,,,,,,0.0,0.0
MEX,1952,52.987,,,,,,0.0,0.0
MEX,1953,52.748,,,,,,0.0,0.0
MEX,1954,52.502,,,,,,0.0,0.0
MEX,1955,52.234,,,,,,0.0,0.0
MEX,1956,51.955,,,,,,0.0,0.0
MEX,1957,51.656,,,,,,0.0,0.0
MEX,1958,51.343,,,,,,0.0,0.0
MEX,1959,51.026,,,,,,0.0,0.0
MEX,1960,50.714,36.786543,,,,,0.0,0.0
MEX,1961,50.413,38.025871,,,,,0.0,0.0
MEX,1962,50.131,39.306372,,,,,0.0,0.0
MEX,1963,49.871,40.619346,,,,,0.0,0.0
MEX,1964,49.638,41.970377,,,,,0.0,0.0
MEX,1965,49.424,43.359231,,,,,0.0,0.0
MEX,1966,49.241,44.779078,,,,,0.0,0.0
MEX,1967,49.105,46.234469,,,,,0.0,0.0
MEX,1968,49.011,47.720198,,,,,0.0,0.0
MEX,1969,48.956,49.236362,,13.82684,,,0.0,0.0
MEX,1970,48.943,50.778729,94084.926,5.003397,6.86477918812133,9.88328389831847,0.0,0.0
MEX,1971,48.973,52.354238,102974.812,5.469021,6.76765809302789,8.92822234316699,0.0,0.0
MEX,1972,49.043,53.973953,116543.715,4.943688,7.14309552129349,9.04608092928095,0.0,0.0
MEX,1973,49.16,55.619995,133269.164,12.08194,7.45246224211213,9.69334823088469,0.0,0.0
MEX,1974,49.324,57.293865,154137.704,23.78403,7.45075430437126,10.8295586051466,0.0,0.0
MEX,1975,49.538,58.993234,177869.691,14.94453,6.10677403777404,9.85038834168398,0.0,0.0
MEX,1976,49.803,60.702805,195611.88,15.82472,7.52039668865087,10.1041479828012,0.0,0.0
MEX,1977,50.119,62.414539,214916.786,29.06413,9.13926688044491,10.4658940373067,0.0,0.0
MEX,1978,50.475,64.131336,249012.257,17.45729,9.27352041829192,11.302639712118,0.0,0.0
MEX,1979,50.864,65.849531,294359.145,18.19125,9.91279715974592,12.7515667316337,0.0,0.0
MEX,1980,51.281,67.561216,347662.92,26.35165,11.1279091118463,13.8360838865117,0.0,0.0
MEX,1981,51.721,69.267849,414024.133,27.93376,10.8182892948157,13.7936178699808,0.0,0.0
MEX,1982,52.182,70.973052,436496.887,58.91343,15.9359636091884,11.0008239344093,0.0,0.0
MEX,1983,52.665,72.671675,434107.959,101.8749,19.75220064242,10.0468867469319,0.0,0.0
MEX,1984,53.172,74.359027,465959.073,65.44881,18.0664566102652,10.1869844800108,0.0,0.0
MEX,1985,53.7,76.030535,494020.548,57.74845,16.0227661506161,11.0201190599962,0.0,0.0
MEX,1986,54.245,77.689757,485051.096,86.23331,18.0248109299703,14.3266133259532,0.0,0.0
MEX,1987,54.801,79.339498,506267.938,131.8274,20.2673929661195,14.2751059591002,0.0,0.0
MEX,1988,55.36,80.970606,530653.793,114.1622,17.455202875672,16.2660815479257,0.0,0.0
MEX,1989,55.916,82.579032,574609.029,20.00788,16.6397815069741,16.7257809117287,0.0,0.0
MEX,1990,56.458,84.169571,626331.703,26.65167,16.2927871416155,17.2905610896967,0.0,0.0
MEX,1991,56.985,85.748742,674852.365,22.66236,14.3343006352031,16.9106778804587,0.0,0.0
MEX,1992,57.485,87.312337,715277.773,15.5079,13.3470721538717,17.7873310618187,0.0,0.0
MEX,1993,57.953,88.850856,758247.266,9.75146,12.2812976454281,15.5466135375702,0.0,0.0
MEX,1994,58.399,90.362709,812704.341,6.965813,13.3828583816104,17.3271134686379,0.0,0.0
MEX,1995,58.826,91.843905,777544.183,34.99926,24.1491933924023,22.1718259021634,0.0,0.0
MEX,1996,59.234,93.294783,845410.685,34.37838,26.0050149675925,24.4141851124452,0.0,0.0
MEX,1997,59.628,94.720541,918870.759,20.62563,24.3329303395345,24.4444313377596,0.0,0.0
MEX,1998,60.025,96.11696,977196.837,15.92839,24.5944327690014,26.4016888577762,0.0,0.0
MEX,1999,60.415,97.482584,1018601.794,16.58562,24.6326500515211,25.9853213927583,0.0,0.0
MEX,2000,60.773,98.785275,1096780.846,9.49156,25.4067169365962,27.0259648121425,0.0,0.0
MEX,2001,61.129,100.105299,1116305.245,6.367737,22.6667211742494,24.4993518433345,0.0,0.0
MEX,2002,61.501,101.493987,1137595.967,5.030733,22.5524898738313,24.1454248345598,0.0,0.0
MEX,2003,61.869,102.890474,1183622.677,4.546898,24.3604406878698,25.8452487673265,0.0,0.0
MEX,2004,62.22,104.272444,1263142.485,4.688407,25.8403039526232,27.6458412865828,0.0,0.0
MEX,2005,62.559,105.669369,1341775.456,3.988061,26.2325503809951,27.7055817247764,0.0,0.0
MEX,2006,62.905,107.155391,1485209.624,3.629463,27.3251618939288,28.7675627660942,0.0,0.0
MEX,2007,63.261,108.744845,1560053.895,3.96685,27.527235888679,29.2680434902208,0.0,0.0
MEX,2008,63.622,110.405454,1653898.19,5.124982,27.7014958270789,30.0755351025349,0.0,0.0
MEX,2009,63.978,112.095388,1637276.794,5.297357,27.1549993271981,28.812770431946,0.0,0.0
MEX,2010,64.314,113.748671,1741129.429,4.156728,29.6976647689721,31.0626537159835,0.0,0.0
MEX,2011,64.629,115.367452,1911319.096,3.40738,31.0367071399496,32.4329707398903,0.0,0.0
MEX,2012,64.916,116.93567,2012767.781,4.111508,32.2655677637235,33.5016780596676,0.0,0.0
MEX,2013,65.179,118.453929,2064490.947,3.80639,31.3056529520831,32.4592236648864,0.0,0.0
MEX,2014,65.423,119.936411,2173227.412,4.018617,31.8734413093812,33.0519165924803,0.0,0.0
MEX,2015,65.652,121.3478,2230188.94,2.720641,34.5248858421072,36.5642042713542,0.0,0.0
MEX,2016,65.867,122.715165,2383253.082,2.821708,37.0421710841871,39.020038053624,0.0,0.0
MEX,2017,66.064,124.041731,2460766.096,6.041456,37.6515684577081,39.4641760467353,0.0,0.0
MEX,2018,66.246,125.327797,2556350.973,4.899351,39.2594612526307,41.3038384803687,0.0,0.0
NLD,1950,62.962,,,,,,1.0,1.0
NLD,1951,62.676,,,,,,1.0,1.0
NLD,1952,62.374,,,,,,1.0,1.0
NLD,1953,62.098,,,,,,1.0,1.0
NLD,1954,61.888,,,,,,1.0,1.0
NLD,1955,61.716,,,,,,1.0,1.0
NLD,1956,61.535,,,,,,1.0,1.0
NLD,1957,61.353,,,,,,1.0,1.0
NLD,1958,61.204,,,,,,1.0,1.0
NLD,1959,61.11,,,,,,1.0,1.0
NLD,1960,61.02,11.48663,,,,,1.0,1.0
NLD,1961,61.183,11.638709,,0.5668608,,,1.0,1.0
NLD,1962,61.598,11.80569,,2.431118,,,1.0,1.0
NLD,1963,61.892,11.965967,,3.243671,,,1.0,1.0
NLD,1964,62.059,12.127116,,5.823755,,,1.0,1.0
NLD,1965,62.174,12.294732,,3.908038,,,1.0,1.0
NLD,1966,62.28,12.456254,,5.762141,,,1.0,1.0
NLD,1967,62.345,12.598202,,3.455331,,,1.0,1.0
NLD,1968,62.402,12.729717,,3.720794,,,1.0,1.0
NLD,1969,62.468,12.877984,52607.563,7.421792,,,1.0,1.0
NLD,1970,62.55,13.038523,57451.877,3.668919,43.142467098354,43.3042313428315,1.0,1.0
NLD,1971,62.691,13.194497,62978.442,7.477687,43.4063962895572,41.9664241554952,1.0,1.0
NLD,1972,62.88,13.328595,67347.664,7.802798,43.3636810436046,39.3284211148111,1.0,1.0
NLD,1973,63.133,13.439325,75147.279,8.022207,45.1469939795062,40.5057226384405,1.0,1.0
NLD,1974,63.467,13.545054,85395.555,9.591417,51.4270101728402,46.6019697432747,1.0,1.0
NLD,1975,63.867,13.666329,93420.207,10.21748,47.3029717331634,42.7894922988385,1.0,1.0
NLD,1976,64.326,13.774037,103280.265,8.830647,48.2745476517214,43.96364192788,1.0,1.0
NLD,1977,64.787,13.856188,111805.029,6.399296,45.4945680376054,43.3014969241377,1.0,1.0
NLD,1978,65.237,13.941702,122458.397,4.112017,43.5764008129709,42.2892857525169,1.0,1.0
NLD,1979,65.705,14.03827,135299.708,4.199296,47.8612394936089,46.6875551787303,1.0,1.0
NLD,1980,66.163,14.149799,152317.305,6.513452,50.4206047169211,49.4085395602603,1.0,1.0
NLD,1981,66.596,14.247217,165423.327,6.73893,54.8934337940171,49.9809311209401,1.0,1.0
NLD,1982,67.046,14.312689,173464.239,5.911094,54.9040457390783,49.6047582456011,1.0,1.0
NLD,1983,67.53,14.367066,183989.711,2.740841,54.5920280224757,50.2272582916713,1.0,1.0
NLD,1984,68.045,14.424211,196463.943,3.301638,58.3984114170261,52.1448527711172,1.0,1.0
NLD,1985,68.473,14.491629,207906.443,2.258587,59.9046524622325,54.5784784469574,1.0,1.0
NLD,1986,68.752,14.57228,218004.455,0.08334722,50.7858608543136,46.3466360453196,1.0,1.0
NLD,1987,68.945,14.665037,227708.906,-0.6912059,49.4507652138995,46.223658225541,1.0,1.0
NLD,1988,69.019,14.760092,243853.563,0.7379455,51.737282286159,48.2504098273724,1.0,1.0
NLD,1989,68.997,14.848906,264614.964,1.082161,55.0320192333267,51.0074784762019,1.0,1.0
NLD,1990,68.924,14.95151,286003.926,2.454089,54.4147456036171,49.6186239661304,1.0,1.0
NLD,1991,68.823,15.069799,302887.525,3.158203,55.1090140503143,50.0003902136403,1.0,1.0
NLD,1992,68.713,15.184163,315075.312,3.183581,53.3760699214715,48.6236080224562,1.0,1.0
NLD,1993,68.606,15.290368,326596.651,2.584182,52.6120824466461,46.3290407352261,1.0,1.0
NLD,1994,68.485,15.382834,343448.035,2.801527,54.7356508995378,48.2150839215984,1.0,1.0
NLD,1995,68.365,15.459004,361575.727,1.92322,57.2209730326782,50.5976385765915,1.0,1.0
NLD,1996,68.275,15.5305,379802.241,2.113793,57.3884657236126,51.3445048966268,1.0,1.0
NLD,1997,68.169,15.61065,406001.498,2.109246,60.3599551275451,53.980804560949,1.0,1.0
NLD,1998,68.041,15.707205,435212.842,1.959136,59.3403416223893,53.2116816089476,1.0,1.0
NLD,1999,67.92,15.812085,462796.455,2.157179,59.9050205145199,54.496863817441,1.0,1.0
NLD,2000,67.818,15.925505,507779.885,2.360522,66.0332693962704,59.4886804850367,1.0,1.0
NLD,2001,67.752,16.046182,532645.325,4.155841,63.2984076981661,56.740357059108,1.0,1.0
NLD,2002,67.714,16.148921,556285.465,3.287531,60.148422487264,53.3089753899632,1.0,1.0
NLD,2003,67.651,16.225303,553516.941,2.091998,59.2841403248767,52.6358690353152,1.0,1.0
NLD,2004,67.558,16.281777,582563.82,1.263647,62.6742441704485,54.9343833012776,1.0,1.0
NLD,2005,67.486,16.319871,614044.12,1.68813,65.632085215917,57.1745724591247,1.0,1.0
NLD,2006,67.447,16.346096,669518.848,1.101501,68.1811183379922,59.5910330410267,1.0,1.0
NLD,2007,67.41,16.381696,718924.413,1.613859,68.7754574672546,61.6824135536282,1.0,1.0
NLD,2008,67.33,16.44559,763407.575,2.486502,69.7936334784718,61.2662585483886,1.0,1.0
NLD,2009,67.193,16.530387,737085.619,1.189777,62.2370135170171,54.6525361611415,1.0,1.0
NLD,2010,67.038,16.61539,748993.689,1.275306,69.8036724776943,61.718401657105,1.0,1.0
NLD,2011,66.707,16.693074,777880.907,2.34107,75.5030683053513,66.9687049767897,1.0,1.0
NLD,2012,66.232,16.754963,792041.828,2.455548,79.5033738356974,69.765041365094,1.0,1.0
NLD,2013,65.868,16.80443,827475.788,2.506899,79.880477786038,69.6688535163968,1.0,1.0
NLD,2014,65.597,16.865008,830318.43,0.9760351,80.5779081541485,69.4758472809578,1.0,1.0
NLD,2015,65.407,16.939925,851884.697,0.6002482,82.658896708444,75.1576793312541,1.0,1.0
NLD,2016,65.278,17.030314,890488.555,0.3166667,79.5351647591471,69.3234999724707,1.0,1.0
NLD,2017,65.142,17.131295,943739.619,1.381459,83.391768024212,72.6364431968743,1.0,1.0
NLD,2018,65.019,17.231622,997729.784,1.703498,84.6834636757465,74.1397465332105,1.0,1.0
NZL,1950,61.941,,,5.701537,,,0.0,0.0
NZL,1951,61.3,,,11.02251,,,0.0,0.0
NZL,1952,60.804,,,7.752429,,,0.0,0.0
NZL,1953,60.391,,,4.528523,,,0.0,0.0
NZL,1954,60.006,,,4.613654,,,0.0,0.0
NZL,1955,59.705,,,2.50986,,,0.0,0.0
NZL,1956,59.508,,,3.486183,,,0.0,0.0
NZL,1957,59.304,,,2.174965,,,0.0,0.0
NZL,1958,59.053,,,4.446547,,,0.0,0.0
NZL,1959,58.76,,,3.826993,,,0.0,0.0
NZL,1960,58.489,2.38167,,0.697927,,,0.0,0.0
NZL,1961,58.412,2.43238,,1.797705,,,0.0,0.0
NZL,1962,58.523,2.48853,,2.680851,,,0.0,0.0
NZL,1963,58.668,2.541415,,1.968504,,,0.0,0.0
NZL,1964,58.823,2.591965,,3.474904,,,0.0,0.0
NZL,1965,58.946,2.6404,,3.397487,,,0.0,0.0
NZL,1966,59.09,2.68758,,2.755479,,,0.0,0.0
NZL,1967,59.215,2.728115,,6.05692,,,0.0,0.0
NZL,1968,59.26,2.758885,,4.311927,,,0.0,0.0
NZL,1969,59.376,2.788435,,4.925242,,,0.0,0.0
NZL,1970,59.613,2.82802,11056.692,6.517183,21.6607062724717,24.5917884910954,0.0,0.0
NZL,1971,59.811,2.875305,12319.564,10.38757,22.0600858369099,21.2732474964235,0.0,0.0
NZL,1972,60.014,2.929135,13729.266,6.932811,23.8242574257426,20.8539603960396,0.0,0.0
NZL,1973,60.351,2.992335,15083.325,8.166666,23.5979062066019,23.4483495353061,0.0,0.0
NZL,1974,60.791,3.058435,17203.204,11.1094,20.4351661276095,32.6276585318044,0.0,0.0
NZL,1975,61.181,3.117765,19408.195,14.68495,22.8663306101165,29.7236224578481,0.0,0.0
NZL,1976,61.564,3.153535,20369.938,16.90689,26.6676209561981,29.2442026910965,0.0,0.0
NZL,1977,62.015,3.16483,20218.99,14.38356,26.1058275355843,27.7079211080615,0.0,0.0
NZL,1978,62.435,3.165705,22656.76,11.9566,26.5244244806289,25.7832678270635,0.0,0.0
NZL,1979,62.809,3.16462,24033.768,13.6996,28.8377299717707,30.4000778740387,0.0,0.0
NZL,1980,63.274,3.170245,26535.021,17.15056,28.9227947306987,30.0108387527097,0.0,0.0
NZL,1981,63.63,3.18546,29783.549,15.37015,28.2141380735841,31.2698084607965,0.0,0.0
NZL,1982,63.921,3.210645,33214.093,16.16369,27.5294680787411,30.479267635972,0.0,0.0
NZL,1983,64.392,3.24577,36138.794,7.341074,28.207124258449,29.3748154511046,0.0,0.0
NZL,1984,64.838,3.27885,40034.179,6.17125,31.4648234068743,34.0142978884575,0.0,0.0
NZL,1985,65.206,3.29805,41335.549,15.41766,28.9858340679391,31.0973984706534,0.0,0.0
NZL,1986,65.432,3.30831,43451.73,13.2134,26.6371024795955,26.1332459061653,0.0,0.0
NZL,1987,65.653,3.327785,44259.538,15.74429,26.1466693264996,23.9062715791735,0.0,0.0
NZL,1988,65.833,3.34368,45948.52,6.375257,26.0109305091465,22.0564082233675,0.0,0.0
NZL,1989,65.851,3.357535,48153.231,5.715991,26.2008441079922,25.4826823876197,0.0,0.0
NZL,1990,65.782,3.390085,49504.4,6.098439,26.747804167159,25.8327097036774,0.0,0.0
NZL,1991,65.709,3.4951,50917.276,2.602399,29.1540546942858,25.467849340668,0.0,0.0
NZL,1992,65.627,3.5317,52664.59,1.014557,31.2020329719445,28.0516926534626,0.0,0.0
NZL,1993,65.499,3.5722,56937.969,1.28821,30.644091877812,26.987923277291,0.0,0.0
NZL,1994,65.436,3.6201,61699.297,1.745376,30.8677507555044,28.1180468689463,0.0,0.0
NZL,1995,65.402,3.6734,65786.092,3.754941,29.3933663078266,27.5208861548693,0.0,0.0
NZL,1996,65.443,3.732,68906.83,2.285714,28.3488788439284,26.7672921138268,0.0,0.0
NZL,1997,65.467,3.7813,72362.397,1.187151,28.3203739922721,26.9264895291704,0.0,0.0
NZL,1998,65.439,3.815,73785.519,1.26524,29.6173216258214,28.2786961975549,0.0,0.0
NZL,1999,65.444,3.8351,78923.926,-0.1142663,30.9505515371504,30.4506795962165,0.0,0.0
NZL,2000,65.467,3.8577,82996.391,2.615233,35.7454584901409,32.7714683867522,0.0,0.0
NZL,2001,65.525,3.8805,87298.681,2.625821,35.4310398408851,31.8027845111567,0.0,0.0
NZL,2002,65.781,3.9485,92024.858,2.677091,32.8470717038637,29.8089228515842,0.0,0.0
NZL,2003,66.089,4.0272,96497.421,1.753576,29.8397254017245,28.0750439440285,0.0,0.0
NZL,2004,66.295,4.0875,102514.645,2.290249,29.5434106069527,29.2561416675833,0.0,0.0
NZL,2005,66.456,4.1339,106147.849,3.037021,28.2851654320382,29.7335780086782,0.0,0.0
NZL,2006,66.545,4.1846,116100.638,3.365404,29.6086137531685,29.9946512871794,0.0,0.0
NZL,2007,66.462,4.2238,123992.448,2.376143,29.2731139479196,29.1520466269894,0.0,0.0
NZL,2008,66.416,4.2598,127057.687,3.958944,32.0787092277964,32.3300212242484,0.0,0.0
NZL,2009,66.311,4.3026,132091.564,2.115656,28.7340586497586,26.4119481642358,0.0,0.0
NZL,2010,66.174,4.3507,135912.366,2.302026,30.2736276814431,27.9779878234698,0.0,0.0
NZL,2011,65.994,4.384,143362.869,4.027903,30.3950240582091,28.845440675977,0.0,0.0
NZL,2012,65.679,4.4081,145417.047,1.059918,28.8593905898689,28.1637232227837,0.0,0.0
NZL,2013,65.449,4.4421,160992.629,1.134418,28.813704938314,27.2036839753943,0.0,0.0
NZL,2014,65.375,4.5097,168435.427,1.227513,27.9828573783327,27.1817694811884,0.0,0.0
NZL,2015,65.431,4.5957,172758.809,0.2927033,27.8585415524399,26.9624813973526,0.0,0.0
NZL,2016,65.481,4.6932,188355.645,0.6462373,26.4757462549093,25.845362571936,0.0,0.0
NZL,2017,65.439,4.7939,203544.585,1.850787,27.3322484069435,26.5727999340804,0.0,0.0
NZL,2018,65.375,4.8855,215287.748,1.598298,27.5925026326857,27.9009262489363,0.0,0.0
NOR,1950,66.193,,,,,,0.0,0.0
NOR,1951,65.731,,,,,,0.0,0.0
NOR,1952,65.286,,,,,,0.0,0.0
NOR,1953,64.861,,,,,,0.0,0.0
NOR,1954,64.491,,,,,,0.0,0.0
NOR,1955,64.187,,,,,,0.0,0.0
NOR,1956,63.773,,,3.804797,,,0.0,0.0
NOR,1957,63.365,,,2.868526,,,0.0,0.0
NOR,1958,63.142,,,5.034857,,,0.0,0.0
NOR,1959,63.04,,,2.286136,,,0.0,0.0
NOR,1960,63.043,3.581241,,0.3604903,,,0.0,0.0
NOR,1961,63.159,3.609801,,2.155172,,,0.0,0.0
NOR,1962,63.32,3.638921,,5.274261,,,0.0,0.0
NOR,1963,63.399,3.666538,,2.47161,,,0.0,0.0
NOR,1964,63.379,3.694339,,5.867014,,,0.0,0.0
NOR,1965,63.275,3.723172,,4.187192,,,0.0,0.0
NOR,1966,63.108,3.753013,,3.250591,,,0.0,0.0
NOR,1967,62.948,3.784533,,4.579279,,,0.0,0.0
NOR,1968,62.833,3.816488,,3.448276,,,0.0,0.0
NOR,1969,62.725,3.84771,,2.962963,,,0.0,0.0
NOR,1970,62.645,3.875757,13010.49,10.6372,36.4765650606359,37.0993117010816,0.0,0.0
NOR,1971,62.604,3.903034,14445.431,6.223874,34.7726367143843,37.3130411965363,0.0,0.0
NOR,1972,62.569,3.933001,15873.192,7.258417,34.9512950105804,34.1949248876375,0.0,0.0
NOR,1973,62.541,3.960614,17501.971,7.419487,37.4076411551013,37.7917000184718,0.0,0.0
NOR,1974,62.524,3.985262,19825.309,9.411765,39.8572939040691,42.5391843275989,0.0,0.0
NOR,1975,62.519,4.007319,22734.369,11.68921,36.1020430726975,41.8850269713528,0.0,0.0
NOR,1976,62.556,4.026151,25382.781,9.16149,35.9705077019565,44.3281884977998,0.0,0.0
NOR,1977,62.626,4.043204,28081.638,9.103841,34.285507403787,43.386372687448,0.0,0.0
NOR,1978,62.723,4.058674,31219.876,8.161669,35.9829101882831,35.6212687791117,0.0,0.0
NOR,1979,62.875,4.072514,35288.393,4.509721,39.2530484972145,36.9235171908855,0.0,0.0
NOR,1980,63.074,4.08562,40232.301,10.87866,42.7543130398173,36.7297245498446,0.0,0.0
NOR,1981,63.31,4.099703,44743.021,13.64296,42.7817639371748,35.5784588494108,0.0,0.0
NOR,1982,63.535,4.114786,47619.153,11.341,40.955666852161,35.8983491003524,0.0,0.0
NOR,1983,63.762,4.128434,51450.203,8.465244,41.2670101877653,33.4815203588513,0.0,0.0
NOR,1984,64.058,4.140098,56532.699,6.218274,42.2602006768203,33.5160300580865,0.0,0.0
NOR,1985,64.27,4.152518,61559.262,5.714855,41.9804694862394,34.7607227570314,0.0,0.0
NOR,1986,64.41,4.167357,65337.495,7.176493,33.5871513439294,36.9718497438621,0.0,0.0
NOR,1987,64.603,4.186905,68126.915,8.717048,31.7621579050994,33.9714116952156,0.0,0.0
NOR,1988,64.74,4.209489,70349.952,6.676366,32.4618572349281,33.0458195047614,0.0,0.0
NOR,1989,64.767,4.226909,73866.98,4.546144,37.3210468012446,33.8429515900287,0.0,0.0
NOR,1990,64.747,4.241476,78112.922,4.131033,39.4194916384392,33.1700584109034,0.0,0.0
NOR,1991,64.703,4.261738,83245.561,3.438196,39.2030244770513,31.4729896834146,0.0,0.0
NOR,1992,64.642,4.286397,88185.988,2.328085,37.1365883115462,30.5310708615128,0.0,0.0
NOR,1993,64.61,4.311984,92843.988,2.288269,37.1581716156184,30.8908113163432,0.0,0.0
NOR,1994,64.598,4.336614,99620.445,1.375675,37.3372653784984,31.3911615916758,0.0,0.0
NOR,1995,64.579,4.359187,105935.839,2.460368,37.1826259580662,31.1428891809896,0.0,0.0
NOR,1996,64.56,4.381339,117243.382,1.262532,39.9423707086184,31.1781293141375,0.0,0.0
NOR,1997,64.565,4.405158,125981.706,2.566923,40.5572397357492,32.5053007867945,0.0,0.0
NOR,1998,64.627,4.431465,124901.924,2.252413,36.9081086471718,35.1146600090442,0.0,0.0
NOR,1999,64.722,4.461915,136333.967,2.365967,38.6046651270573,31.4039230806304,0.0,0.0
NOR,2000,64.829,4.490973,165952.701,3.085506,45.7323541763557,28.9192540485098,0.0,0.0
NOR,2001,64.958,4.513747,170532.425,3.004197,44.9623027719641,28.3171578962172,0.0,0.0
NOR,2002,65.117,4.538157,172360.893,1.286725,40.3731263925136,27.2372785591015,0.0,0.0
NOR,2003,65.291,4.564856,175993.115,2.487826,39.6301695174664,26.9226544159214,0.0,0.0
NOR,2004,65.461,4.591909,195223.614,0.4544985,41.0909019528665,27.9178584648518,0.0,0.0
NOR,2005,65.648,4.623293,220981.899,1.532134,43.4025448407452,27.4110333384087,0.0,0.0
NOR,2006,65.876,4.660673,252086.882,2.32935,44.6445612247706,27.7112885927419,0.0,0.0
NOR,2007,66.106,4.709156,263065.787,0.7125891,43.2984720699285,29.8857573463741,0.0,0.0
NOR,2008,66.258,4.768215,294277.831,3.753931,45.9167117360736,28.9726476646376,0.0,0.0
NOR,2009,66.27,4.828716,267535.443,2.197386,39.2356785990914,27.8191182059897,0.0,0.0
NOR,2010,66.208,4.889253,283400.011,2.418906,39.7598437031518,28.4897157183215,0.0,0.0
NOR,2011,66.126,4.953089,307471.57,1.284952,41.2739648574507,28.3994280768709,0.0,0.0
NOR,2012,66.03,5.018574,327987.716,0.6968641,40.6824371898883,27.5349664800191,0.0,0.0
NOR,2013,65.932,5.080171,340137.933,2.120486,39.1971735047655,28.3494463445193,0.0,0.0
NOR,2014,65.838,5.137427,338506.045,2.041703,38.996355721797,29.6669271087049,0.0,0.0
NOR,2015,65.743,5.189898,313230.601,2.171137,37.8018159096519,32.0573495227516,0.0,0.0
NOR,2016,65.608,5.236152,308522.085,3.55,35.4599263818255,33.480388929128,0.0,0.0
NOR,2017,65.435,5.276965,337993.785,1.875101,36.3329956891189,32.8314289511808,0.0,0.0
NOR,2018,65.274,5.311916,370296.235,2.764831,37.9716930695855,32.2379357888517,0.0,0.0
POL,1950,65.384,,,,,,1.0,1.0
POL,1951,64.924,,,,,,1.0,1.0
POL,1952,64.697,,,,,,1.0,1.0
POL,1953,64.466,,,,,,1.0,1.0
POL,1954,64.095,,,,,,1.0,1.0
POL,1955,63.571,,,,,,1.0,1.0
POL,1956,63.036,,,,,,1.0,1.0
POL,1957,62.337,,,,,,1.0,1.0
POL,1958,61.613,,,,,,1.0,1.0
POL,1959,61.049,,,,,,1.0,1.0
POL,1960,60.183,29.405729,,,,,1.0,1.0
POL,1961,60.554,29.9653,,,,,1.0,1.0
POL,1962,60.747,30.3239,,,,,1.0,1.0
POL,1963,61.12,30.6909,,,,,1.0,1.0
POL,1964,61.608,31.1612,,,,,1.0,1.0
POL,1965,62.146,31.4959,,,,,1.0,1.0
POL,1966,62.687,31.698,,,,,1.0,1.0
POL,1967,63.269,31.9439,,,,,1.0,1.0
POL,1968,63.792,32.3048,,,,,1.0,1.0
POL,1969,64.365,32.5551,,,,,1.0,1.0
POL,1970,65.125,32.64227,,,,,1.0,1.0
POL,1971,65.296,32.7494,,,,,1.0,1.0
POL,1972,65.757,33.068,,,,,1.0,1.0
POL,1973,66.128,33.3627,,,,,1.0,1.0
POL,1974,66.357,33.691008,,,,,1.0,1.0
POL,1975,66.432,34.02213,,,,,1.0,1.0
POL,1976,66.378,34.362133,,,,,1.0,1.0
POL,1977,66.2,34.697576,,,,,1.0,1.0
POL,1978,66.019,35.009862,,,,,1.0,1.0
POL,1979,65.764,35.256645,,,,,1.0,1.0
