LOCATION,TIME,eu,ea,gr5y,pop_work_5,gdp_per_work_5,trade_in_goods_5,inflation_5,years
FIN,2008,1.0,1.0,0.3865433952372998,348.35418023999995,434.2987556393563,68.0558026741527,0.8774385,2008
FIN,2009,1.0,1.0,0.22397961437168362,348.87598429,467.19449701219213,70.9602035802921,0.1871234,2009
FIN,2010,1.0,1.0,0.22592976446022386,349.9306083,480.5145620638182,76.579207830612,0.6238712,2010
FIN,2011,1.0,1.0,0.205585987814664,350.728049334,516.6600057910839,81.9834930623435,1.566667,2011
FIN,2012,1.0,1.0,0.10525389296476903,351.884918665,568.0081310625385,82.8574024974341,2.510666,2012
FIN,2013,1.0,1.0,0.06823617171218874,353.68633787,602.1740711915274,86.1843358299231,4.065952,2013
FIN,2014,1.0,1.0,0.1421865475262339,354.783728751,571.8365402895556,70.1233032732315,-1.22e-14,2014
FIN,2015,1.0,1.0,0.13727327387687147,354.95663406200003,589.0771038906042,75.46440739224951,1.184135,2015
FIN,2016,1.0,1.0,0.14455478047747095,353.95558767999995,622.8780634459739,78.5795816119355,3.416809,2016
FIN,2017,1.0,1.0,0.20936010563036717,352.481735502,627.7931980925134,79.170500952561,2.808332,2017
FIN,2018,1.0,1.0,0.24120105224077124,350.83564340000004,643.2641245139803,77.0938865804298,1.478288,2018
FRA,1975,1.0,1.0,0.596504335187296,3163.160202822,60.50815441761249,31.4189565466435,5.299646,1975
FRA,1976,1.0,1.0,0.5927997833528846,3193.609669674,66.31714044804335,32.0089591417484,5.397514,1976
FRA,1977,1.0,1.0,0.6076401619648542,3222.104299986,71.66559195523351,32.470428853515,6.063004,1977
FRA,1978,1.0,1.0,0.5975845377133816,3250.2014246,79.6938872894247,34.4059723112065,7.380597,1978
FRA,1979,1.0,1.0,0.5765708172018512,3276.883802112,89.86356300159565,42.355767623359895,13.64932,1979
FRA,1980,1.0,1.0,0.6074745112426524,3298.704608745,96.60153084190067,36.691736336040904,11.68593,1980
FRA,1981,1.0,1.0,0.604154332747813,3321.4478904750003,105.62992693822626,39.599870878758,9.625493,1981
FRA,1982,1.0,1.0,0.578518464024603,3346.45199104,115.21248385821875,40.635969844234296,9.494556,1982
FRA,1983,1.0,1.0,0.48418858997700864,3370.234347402,127.31772208385789,39.4383488949127,9.250559,1983
FRA,1984,1.0,1.0,0.3871739286241071,3396.3832669079998,141.6762709580957,41.033625473996096,10.64674,1984
FRA,1985,1.0,1.0,0.31683472120299594,3431.9951243640003,155.2844985753763,43.5026672864511,13.56258,1985
FRA,1986,1.0,1.0,0.2535042461864108,3479.55558132,169.4467049657906,45.4109434591213,13.3144,1986
FRA,1987,1.0,1.0,0.22025441885493,3528.4980362399997,181.86503305633482,45.2523852836828,11.97848,1987
FRA,1988,1.0,1.0,0.2658403349247896,3572.7500537220003,188.9635104187257,45.1398283198465,9.459548,1988
FRA,1989,1.0,1.0,0.31269936949129856,3613.01201884,196.5296293777551,47.541829908207504,7.673803,1989
FRA,1990,1.0,1.0,0.3423265556203178,3640.413961079,204.48401938865265,47.016387990323196,5.831099,1990
FRA,1991,1.0,1.0,0.3143715535965559,3658.84821848,212.40216417691448,40.8879984679522,2.538527,1991
FRA,1992,1.0,1.0,0.30376929273708364,3680.4175951240004,221.92161022219048,40.2927394586107,3.288898,1992
FRA,1993,1.0,1.0,0.22714615803575797,3702.7200424939997,239.1976333170037,41.392216944169704,2.700817,1993
FRA,1994,1.0,1.0,0.1866293893101627,3722.647387547,257.9843205705377,44.0017811278672,3.498302,1994
FRA,1995,1.0,1.0,0.15956299222741624,3735.97745688,274.4843294253684,42.7360551888574,3.194282,1995
FRA,1996,1.0,1.0,0.1725598896755299,3837.2234510370004,279.1753625164818,42.9836814890469,3.213407,1996
FRA,1997,1.0,1.0,0.18127800038633068,3847.4308425650006,289.33458080246004,41.991612606025,2.36376,1997
FRA,1998,1.0,1.0,0.22413891948157763,3857.880397119,293.5304567362071,39.9051237217838,2.104463,1998
FRA,1999,1.0,1.0,0.22294713969024482,3867.1673175849996,306.1317767702144,41.826239737190704,1.655515,1999
FRA,2000,1.0,1.0,0.2646823369255407,3877.5370763360006,318.281870348016,43.6461285770923,1.796481,2000
FRA,2001,1.0,1.0,0.29662497075331895,3889.1545358740004,327.349832272452,44.3292399538117,1.982884,2001
FRA,2002,1.0,1.0,0.2883354706904527,3901.2223439089994,341.7845750529472,48.033496883066405,1.203943,2002
FRA,2003,1.0,1.0,0.20873745971188606,3912.537688576,359.32205614399453,49.5067667927119,0.6511269,2003
FRA,2004,1.0,1.0,0.19656946800254216,3927.859869532,374.38298076942624,49.7609206002288,0.5371416,2004
FRA,2005,1.0,1.0,0.16847852332036264,3949.9040398800007,402.52545959276085,55.8612457180344,1.67596,2005
FRA,2006,1.0,1.0,0.17717150777038998,3975.6104050000004,424.4499666963719,54.9593680925758,1.634781,2006
FRA,2007,1.0,1.0,0.19253972449834733,4003.6180999500007,440.3331913755751,53.0720247583336,1.923412,2007
FRA,2008,1.0,1.0,0.24694192718791083,4033.3709231599996,434.32602936194365,50.7978335232353,2.098472,2008
FRA,2009,1.0,1.0,0.19833711994449169,4064.3391412,447.9752441284783,51.9250078784332,2.14209,2009
FRA,2010,1.0,1.0,0.1843749550797783,4096.7613612879995,470.3423546237995,53.9807067764121,1.745869,2010
FRA,2011,1.0,1.0,0.16666540981387118,4128.749139374,499.65040726905994,56.1034244496256,1.675125,2011
FRA,2012,1.0,1.0,0.12450594336599155,4154.648472225,525.1148227305064,56.4207565830139,1.487998,2012
FRA,2013,1.0,1.0,0.15129291808908285,4171.606436004,541.5793360804552,57.3970828857949,2.812862,2013
FRA,2014,1.0,1.0,0.1836789122835818,4183.048309925,536.8253638553513,50.462450850073,0.08762048,2014
FRA,2015,1.0,1.0,0.16718666862621434,4194.257012257,557.0617051296797,54.8677910818934,1.531123,2015
FRA,2016,1.0,1.0,0.17709672368086343,4196.895287476999,582.9248471602255,58.7905764224004,2.111598,2016
FRA,2017,1.0,1.0,0.21219087683435015,4189.71605188,590.4947391100335,59.7020591687875,1.954195,2017
FRA,2018,1.0,1.0,0.20617853719599932,4183.568029962001,623.5164542128153,59.764055074913,0.8637155,2018
DEU,1975,1.0,1.0,0.5299186110547621,4934.98330062,63.544049877656676,31.710708594820098,3.450237,1975
DEU,1976,1.0,1.0,0.5622864768344391,4936.762994682,68.83192678401782,30.843760479230898,5.240975,1976
DEU,1977,1.0,1.0,0.578942040808742,4963.9821798,74.4846549821613,30.732713673143902,5.484938,1977
DEU,1978,1.0,1.0,0.5752528990304858,4992.270883968,81.85335641787249,31.703216693783602,7.032024,1978
DEU,1979,1.0,1.0,0.607764501113351,5008.746086611999,89.71711766366693,36.952920847601405,6.986428,1979
DEU,1980,1.0,1.0,0.6214491848561853,5006.706366644999,97.21722452961903,35.906847674069795,5.910336,1980
DEU,1981,1.0,1.0,0.5910363207970093,5011.7629221960005,107.53518838912927,38.3701405907218,4.246631,1981
DEU,1982,1.0,1.0,0.5198001022472263,5030.209245054,117.6069531464688,38.103960401054294,3.734169,1982
DEU,1983,1.0,1.0,0.44847721832592746,5058.553888917,128.93973699262926,37.1805927378511,2.718691,1983
DEU,1984,1.0,1.0,0.3709198637422887,5100.244576546,144.24399692185327,39.2245734136879,4.043622,1984
DEU,1985,1.0,1.0,0.32181105197593873,5160.313198464,157.63278946753152,41.854070763162696,5.441055,1985
DEU,1986,1.0,1.0,0.2690902892121069,5231.7673944,171.09239049085352,44.1831226275471,6.344242,1986
DEU,1987,1.0,1.0,0.2605493155913285,5296.353064002,178.73905941698803,44.387863787354405,5.241046,1987
DEU,1988,1.0,1.0,0.29220265196023903,5350.068631751999,186.76627157076032,43.5755726026874,3.293413,1988
DEU,1989,1.0,1.0,0.3106990181811603,5383.071414798,197.7469606057502,46.2426559380517,2.405797,1989
DEU,1990,1.0,1.0,0.35091082154142794,5393.117285394,208.36076327197952,47.9153502316349,2.066233,1990
DEU,1991,1.0,1.0,0.4027254550822339,5400.249193554,217.13169133002802,42.9446313901315,-0.1294139,1991
DEU,1992,1.0,1.0,0.4009176285034407,5407.69492224,225.30939901752205,41.6894700141479,0.2499074,1992
DEU,1993,1.0,1.0,0.31946950952326175,5420.345068971,241.33987142046269,42.5265238710291,1.274121,1993
DEU,1994,1.0,1.0,0.28318731605640485,5449.352598948,259.18674711426536,45.215918127830506,2.780563,1994
DEU,1995,1.0,1.0,0.22304396451921757,5479.211252286001,281.47680988874885,45.863587600316805,2.69647,1995
DEU,1996,1.0,1.0,0.15547983387767472,5502.315930067,304.5761505336887,47.817379240761696,4.047034,1996
DEU,1997,1.0,1.0,0.14045106844832814,5534.87885865,315.63990895116245,44.8908381608169,5.05698,1997
DEU,1998,1.0,1.0,0.16626096883910063,5561.321273568,318.44060177156496,40.5767352603533,4.474576,1998
